"","T","P","TSA","TSB","MB","Rain"
"324",-1.942,0.045084,4.680738125,5.13589458333333,0.214661666666667,0
"325",-3.659,-3.696e-11,4.3376475,4.80899916666667,0.21528125,0
"326",-1.063,0.050352,4.09841104166667,4.54470354166667,0.215799791666667,0
"327",-2.576,0.017556,4.00100395833333,4.41807145833333,0.216158541666667,0.00099
"328",-3.117,0.025476,3.80145583333333,4.24798604166667,0.2165025,0
"329",-4.596,0.0012048,3.45935395833333,3.97603458333333,0.216802083333333,0
"330",-4.873,6.5148e-11,3.09337729166667,3.655388125,0.217059583333333,0.027
"331",-5.862,5.928e-11,2.92092645833333,3.45337916666667,0.2172075,0.00766
"332",-6.299,6.7032e-11,2.693934375,3.26468791666667,0.217296458333333,0
"333",-1.456,0.015192,2.57713666666667,3.10285791666667,0.217379583333333,0.00166
"334",0.06422,0.0070392,2.71959479166667,3.12804604166667,0.217425625,0.01831
"335",-2.932,0.003204,2.83633145833333,3.18210979166667,0.2174425,0.00167
"336",-4.315,7.9476e-11,2.67500333333333,3.084986875,0.217507916666667,0.00033
"337",-3.347,0.00118044,2.58097041666667,2.97866354166667,0.217522916666667,0.02033
"338",-0.3037,0.0064788,2.57107645833333,2.92199541666667,0.217468958333333,0.1269
"339",0.6983,0.012672,2.655636875,2.93745541666667,0.218114583333333,0.06597
"340",-1.992,0.019404,2.70682979166667,2.9585175,0.219286041666667,0
"341",-1.591,0.006342,2.74803708333333,2.9794975,0.219592083333333,0.03634
"342",-0.957,0.0031596,2.79491604166667,3.00401375,0.219765208333333,0.09403
"343",1.655,0.0089076,2.74854104166667,2.95628416666667,0.222275416666667,0.1091
"344",0.4568,0.0061644,2.76175375,2.943513125,0.228159166666667,0.00966
"345",-0.6666,0.012072,2.83358645833333,2.98556541666667,0.228846458333333,0.021
"346",-1.691,0.0057684,2.887599375,3.02412041666667,0.229012916666667,0.02899
"347",-3.06,0.0023316,2.69585083333333,3.03089979166667,0.229060208333333,0
"348",-5.855,9.06e-11,2.5718375,2.97690083333333,0.22903875,0.00033
"349",-7.679,1.2228e-10,2.25120229166667,2.80572208333333,0.228932708333333,0
"350",-7.18,1.15968e-10,1.70679166666667,2.49176854166667,0.228845833333333,0
"351",-3.995,-7.6656e-12,1.55121645833333,2.295331875,0.228835416666667,0.0643
"352",-2.197,0.0024336,1.703758125,2.20836083333333,0.228712291666667,0.01165
"353",-2.093,0.0027204,1.86019729166667,2.193763125,0.228565,0.01399
"354",-5.272,-8.0496e-11,1.93628270833333,2.19621833333333,0.2284375,0.00033
"355",-9.496,9.366e-11,1.67447916666667,2.14798875,0.228392083333333,0.03132
"356",-11.13,1.3908e-12,1.26601020833333,2.00828145833333,0.228351041666667,0.07706
"357",-12.57,-3.1884e-09,0.987688125,1.84613458333333,0.228231458333333,0.01573
"358",-9.224,1.53e-11,0.790112708333333,1.68542708333333,0.227928125,0.00799
