Year,Month,Day,co2,TotGlob,PPFD,Temp,Precip,Press,VPD,RH,Temp_Soil_1,swvl1
1975,1,05,380,7.18425107769058,14.585379668841,-2.87876568552809,0.9714932178266,1000,0.0192366974397549,88.016437027958,2.93709117196155,0.385616399245912
1975,1,06,380,4.99340782650067,9.20761829654242,-3.07985766006317,0.989814482772833,1000,0.0168898315477827,92.429426722603,2.26160373835488,0.380124836524716
1975,1,07,380,5.96976440239458,11.2700312474087,-10.2048035857585,0.688959952260451,1000,-0.0738054236869638,92.0627876775758,1.14094604594106,0.38151059699304
1975,1,08,380,5.78342173426474,11.5834526981711,-13.379559127181,0.799173381488902,1000,-0.132109825592756,91.1706989884773,-0.0711479888018261,0.36709985751301
1975,1,09,380,6.01952115884256,12.2471389542367,-12.5846997561383,1.26552645991821,1000,-0.145737464239448,93.5608091726117,-1.37834101278574,0.37247267031238
1975,1,10,380,2.29705915807708,4.03274596768155,-5.64009453320843,1.12134278410275,1000,-0.178109719391255,95.3254224804046,0.976691178822027,0.361143703716495
1975,1,11,380,8.72138991251994,16.9931925353904,-14.4165988333452,0.319274521222675,1000,-0.0439882114553014,87.3654071322895,-0.0449324999870817,0.360631367675303
1975,1,12,380,9.69403043133844,15.8467679789724,-16.4516695074913,1.27786301403209,1000,0.0063256765569845,89.1283879863588,0.377800087934545,0.385193919838629
1975,1,13,380,3.49035177889513,3.07435159555859,0.587694608761195,0.639384489487589,1000,-0.0121896781168362,97.1588900582382,1.25523606415731,0.401493185408603
1975,1,14,380,8.21058457298938,14.9552246814071,1.47996653862848,0.0728731574237992,1000,0.00432974211222391,96.4543867934696,2.3383611805646,0.418969048236765
1975,1,15,380,10.1888891558935,20.2672957764722,3.81166252061043,0.192529306503013,1000,0.0362660154242265,89.5636318034918,3.11138087843347,0.438096128209708
1975,1,16,380,9.34467610245527,16.890336826111,4.21744645729201,0.264556244875556,1000,0.016304492355297,90.8349429362128,3.63132429207551,0.450239755628527
1975,1,17,380,2.65117635635914,2.01464365274536,3.88530895062235,0.643755215647016,1000,-0.0767319965461222,97.0045043034435,4.49766167451405,0.44426283342072
