date,T,VPD,PAR,Rain,CO2,fAPAR,TSA,TSB,MB
2006-03-07,-12.8652939134326,-0.00592304971475027,12.9990778679852,0,380,0.7,-3.81696051317353,-3.98154840766964,0.287481428542631
2006-03-08,-13.7226913392047,0.0033374002873221,13.2737761052314,0,380,0.7,-3.23494074469792,-3.36577704137201,0.284457246022609
2006-03-09,-19.6902384136377,0.020646952914644,18.2263751307246,0,380,0.7,-4.27938132394383,-4.39167146048243,0.286467355188789
2006-03-10,-21.4518800624134,0.0129599062793245,17.3469766358074,0,380,0.7,-5.0909607891709,-5.24846552586033,0.282240130901919
2006-03-11,-11.086754842771,0.0119712910230994,14.2942262179863,0,380,0.7,-2.98437838580423,-3.13370143782103,0.286160731552062
2006-03-12,-7.5962446852162,0.0519812976489396,22.2267081247244,0,380,0.7,-1.98864016993704,-2.10962083856507,0.283187134712631
2006-03-13,-1.97699428866776,0.0792662514612059,21.0032115698547,0,380,0.7,-0.131025479831624,-0.153756212516667,0.279988122019681
2006-03-14,1.70222086003897,0.0503046939982329,17.9913886037768,0,380,0.7,2.20311920414226,2.19844541022109,0.274235630857481
2006-03-15,3.90387979569329,0.0501936263539917,11.6609117472758,1.01929331388792,380,0.7,1.79158239821229,1.65985389208854,0.271068292155567
2006-03-16,5.82755211111119,0.0756758791517444,13.4093428671204,0,380,0.7,3.22416410059519,3.22372407550572,0.268752380392353
2006-03-17,3.49108214378409,0.143335131788239,24.2930444743671,0,380,0.7,3.78816456865812,3.90023170582818,0.266397980784215
2006-03-18,4.32308604519059,0.0470636886476398,6.55383538932302,0,380,0.7,4.29146328227641,4.24698444059515,0.290336406718672
2006-03-19,6.09350857778033,0.0937373110834192,16.0909673424559,0,380,0.7,4.85709756671141,4.98324288811462,0.299570419190264
2006-03-20,2.50951105232469,0.118494839962096,23.6115452255345,0.46801126248199,380,0.7,3.84419497786538,3.95880368950574,0.28134115606869
2006-03-21,1.79792996661086,0.106162903568148,19.4194769598749,0,380,0.7,2.68564337545478,2.93537222487662,0.280515917601099
2006-03-22,0.325811654214863,0.0792746679305113,22.2747657427967,0,380,0.7,1.49694963477848,1.42346615922142,0.278832153931678
2006-03-23,-1.76515256302296,0.151372821774823,24.3440347803095,0,380,0.7,1.48862750411225,1.51812205397708,0.283048912398232
2006-03-24,-0.771198118502515,0.117916665000379,20.2595820827009,0,380,0.7,2.91115156644868,2.98241803101164,0.274267784172242
2006-03-25,2.19819872758027,0.0479730307755161,11.8137303254008,0,380,0.7,3.64004328678243,3.48356957689248,0.270714758172234
2006-03-26,-3.28466977863178,0.114533508185209,22.8781998684477,0,380,0.7,1.25030228465266,1.17362491470687,0.278906883751412
2006-03-27,-4.1459044649682,0.142029639434161,17.124132687659,0,380,0.7,-0.435506323369413,-0.527418744388803,0.288674986531313
2006-03-28,-4.54120652359258,0.0781323184547935,5.97984626717358,2.68526914624414,380,0.7,0.71349682897264,0.679746687483582,0.291076453836296
2006-03-29,-2.01610103272135,0.0389401447503372,8.36217285186163,0.187572397345525,380,0.7,0.942465836350171,0.887856023885009,0.268057290171416
2006-03-30,2.61139572945413,0.0480115220615059,1.78377214025103,14.1119841130814,380,0.7,-0.903660174025505,-0.886738386390536,0.276683906058818
2006-03-31,6.96617315011803,0.141752027692091,14.4625435073295,0.163800238891598,380,0.7,0.301761069174579,0.46908914654783,0.280415833604105
2006-04-01,2.98654002180059,0.0770237184277302,14.82196441552,6.32500690089121,380,0.7,0.880654299272913,0.889852080653108,0.284893242609929
2006-04-02,0.103761818961884,0.204966768286054,35.1347637695242,0,380,0.7,0.761705955262367,1.04743039365919,0.313028538617258
2006-04-03,3.48270927065892,0.18100674910814,15.7625465197959,4.94774561305766,380,0.7,0.794254978755505,1.19705302368238,0.3123738612318
2006-04-04,0.255893442829022,0.193397900564874,22.1313156271813,0,380,0.7,-0.818846411197155,-0.639848995125084,0.428937972603068
2006-04-05,5.25368894094636,0.191339033465255,16.0265324977341,0.725157755370196,380,0.7,1.52984598207484,1.9930085666451,0.342302471322826
2006-04-06,7.2950913628922,0.182048923881349,24.5542854198581,0.441077025245632,380,0.7,1.62276923094724,1.80137087946534,0.33389958099454
2006-04-07,3.17464193305766,0.101608327826496,22.3805358473105,0,380,0.7,1.46985869427333,1.52784198327742,0.348258509405956
2006-04-08,1.7434084726853,0.103715145079369,19.3138535212194,0,380,0.7,-0.305571687068786,-0.381077185212021,0.357188662973203
2006-04-09,1.591841908831,0.16073869261102,23.965494988588,3.59886628244678,380,0.7,-0.527217689351482,-0.628424296379862,0.384166144514257
2006-04-10,-1.8490042566018,0.088454234152051,24.7307681501222,0,380,0.7,-0.677944249243472,-0.743361373089683,0.379115348560236
2006-04-11,-2.44239262269038,0.0824968839735018,20.7819221213322,0,380,0.7,-1.28680923005674,-1.2791512835052,0.382110530709346
2006-04-12,-1.56575895313728,0.120298445711789,23.2380225083398,0,380,0.7,-0.892881469942008,-1.09269369492607,0.376064958418599
2006-04-13,-2.03513486147401,0.0934518198344512,16.5940423347813,0,380,0.7,-1.11673778035115,-1.19576863219251,0.373228781638508
2006-04-14,0.888493231918334,0.144222839019912,24.6208265726072,0,380,0.7,1.22527513254581,1.14543445526926,0.387132922544789
2006-04-15,2.08200570297254,0.123109435013926,17.1645969350965,0,380,0.7,1.47338778672266,1.65636275548148,0.37295836756329
2006-04-16,4.6549099869925,0.157615932907871,28.2872561344829,0,380,0.7,2.45732912287472,2.8282858178798,0.378203040649797
2006-04-17,5.59702061002214,0.160194211558031,13.4888143648421,0,380,0.7,2.32587396300248,2.8607311529488,0.368176089101996
2006-04-18,6.84263745437979,0.136201232403514,19.6383655116434,0.575594361628719,380,0.7,2.14308037733578,2.79884324515386,0.389788254148501
2006-04-19,6.42543887040038,0.181779148106216,31.7166324833888,0,380,0.7,2.39082264630147,3.13871256897085,0.384240038367074
2006-04-20,6.51877340365607,0.256026996448393,23.3266169994928,6.68851622294827,380,0.7,3.05317698343306,4.18956907980787,0.375716227334107
2006-04-21,5.98779964312668,0.327935092471687,30.2236177035068,0,380,0.7,2.30381185961503,3.15241006279035,0.374811012736016
2006-04-22,7.86855630692882,0.288377663624788,30.9841401354248,0,380,0.7,2.36354000604735,2.92669724297724,0.379148248136098
2006-04-23,7.90283368809523,0.357372183439737,36.382584866078,0,380,0.7,3.10292004295722,3.48391902956788,0.371865354364392
2006-04-24,9.96590426490418,0.644359876059925,35.0701553200209,0,380,0.7,3.54094890687423,4.21649076280459,0.371591085652074
2006-04-25,12.3357011165409,0.837473347536724,32.3945637304596,0,380,0.7,5.38933285874432,6.08299287723062,0.35457724720314
2006-04-26,14.1011115609628,1.00790824699993,49.3514600709094,0,380,0.7,8.54486990596699,9.34837699836656,0.346901198805291
2006-04-27,15.4210123938808,0.891855575652294,44.0149417993936,0,380,0.7,9.68815392614374,9.94528050242659,0.332480037616693
2006-04-28,16.7329232293875,0.814544064146932,28.3488476075951,0,380,0.7,9.82029410410019,10.2067810144445,0.323939968647331
2006-04-29,13.1089498963687,0.780942734795442,37.0784070046294,0,380,0.7,7.9690899282539,8.437702173932,0.302543214559011
2006-04-30,6.32400285979028,0.750984155862405,45.1937770342463,0,380,0.7,6.12082267531606,6.80320470472861,0.297729375085325
2006-05-01,6.46505366581293,0.837772391129202,47.4785602838594,0,380,0.7,8.49099488666271,9.49250962717617,0.294855900355307
2006-05-02,10.374657754565,0.848808097895858,48.300374734332,0,380,0.7,9.9793806022611,10.5033814536423,0.287998420461382
2006-05-03,8.33531854377219,0.698403810726866,35.0774895126574,0,380,0.7,10.6148141319783,11.5237595343111,0.287242697922841
2006-05-04,9.0009834544671,0.789047980027109,41.0537870503009,0,380,0.7,10.5077288108881,11.2178137852191,0.275440208577443
2006-05-05,11.6392601940016,0.983025359806127,51.2690688277612,0,380,0.7,11.7254918284799,12.3341264992415,0.281557035436589
2006-05-06,14.0011161177701,1.17176841130398,57.2741300302894,0,380,0.7,12.326256480044,13.054588700398,0.280024345805097
2006-05-07,14.5849358709426,1.11169531708557,48.7705845134531,0,380,0.7,13.6973030810146,14.0620560434871,0.259489375957694
2006-05-08,13.9641111831531,1.22916363922324,58.1154519704376,0,380,0.7,13.6103031778546,14.1622540572676,0.263336541827104
2006-05-09,13.6315640685066,1.18350051235828,54.2976097883618,0,380,0.7,13.0801786476093,14.050718204666,0.260767490255452
2006-05-10,9.56174868806706,0.676754118681233,44.4043799420101,0,380,0.7,10.7394332729593,11.2233593073449,0.266265832133657
2006-05-11,10.9259804443682,0.779193462178279,43.111845705914,0,380,0.7,9.5879017659716,10.0765650274127,0.263364344227632
2006-05-12,13.8720502957657,0.863638388949319,46.7555260769621,0.149772994345019,380,0.7,10.9014505175552,11.3661250686659,0.257391213066134
2006-05-13,12.2666843221351,0.517688636744878,34.9911656441688,7.41703799517742,380,0.7,10.7783513775386,11.5068279615458,0.272563548948286
2006-05-14,7.54858798249695,0.420303922610002,38.9579889487715,0,380,0.7,8.8936694194967,9.51243837453208,0.295238235791113
2006-05-15,4.01522186167343,0.408430926339504,40.1983985646989,0.815994258691876,380,0.7,6.69066941215695,7.53802394621772,0.298215107983314
2006-05-16,5.32727467717821,0.723502219327923,54.2008957937055,0,380,0.7,5.05855984124161,6.44729296182576,0.304699754267145
2006-05-17,9.4435750906736,0.800416938318691,41.9892644246536,0,380,0.7,5.37143403734517,6.02766957456788,0.298719176807052
2006-05-18,10.0029625697975,0.851200786988373,43.9926550653969,0,380,0.7,7.4343456965976,8.13628892335678,0.284625014181445
2006-05-19,10.5122522399917,0.744891255586394,33.4648639175454,0,380,0.7,8.81116888649821,9.39858093462312,0.273570478593297
2006-05-20,11.3480557431821,0.54047818015546,12.9395544018572,0.737869183652288,380,0.7,8.63246734307859,9.70524558830384,0.28279466229682
2006-05-21,14.956901256123,0.646727340419035,32.5044116705787,0,380,0.7,11.7361772279319,12.8177035486278,0.293339999782067
2006-05-22,19.7967025333788,1.21992645623933,53.5741707471163,0,380,0.7,13.3530611809037,14.8767397827043,0.302205344172334
2006-05-23,18.2514047036376,0.631467762558178,23.7946032701009,5.42603373855531,380,0.7,12.2822745734235,13.7633143572571,0.356755917542441
2006-05-24,17.9277223998947,0.643327660052342,7.39513185685391,4.19752599606783,380,0.7,11.940406058193,13.5240242733244,0.424695067677695
2006-05-25,18.8958349006152,0.863592855955108,36.4385697286416,0,380,0.7,11.9028938087222,13.4346247637368,0.39965186019708
2006-05-26,14.6051239958714,0.508655784764226,40.0219841882245,3.5041656843676,380,0.7,11.2681170231748,13.1893507595148,0.421115527591869
2006-05-27,13.9827387548657,0.478339957079494,28.0237097943797,1.25044647032496,380,0.7,11.405512498107,12.7400191757014,0.410201839428668
2006-05-28,11.0856328013586,0.384251237324945,33.6992083378929,0,380,0.7,9.6234487441472,9.92927107340494,0.432733263978324
2006-05-29,10.9754285244397,0.389722993317103,26.8878685058092,0,380,0.7,10.6530120534281,11.2668029250769,0.422189218277307
2006-05-30,11.6646303505524,0.45747464851478,33.0810586281986,0,380,0.7,12.034496795436,12.5038150472229,0.424521268861531
2006-05-31,11.1496108141657,0.438677959437241,32.1621803431624,0.214118377645416,380,0.7,12.1183243152914,11.8514904350283,0.428978331671808
2006-06-01,8.00563600155021,0.412558077842629,33.6234286557173,0.695233284376046,380,0.7,12.3067006440374,12.2220958184728,0.445575937573951
2006-06-02,7.60399052228277,0.65156292273911,51.2130274747957,0,380,0.7,12.2202575432749,12.2223715762271,0.422700290946653
2006-06-03,6.10036674717492,0.0144794090559539,9.85514705380676,0.989417031381662,380,0.7,11.1303093791915,10.8312852450874,0.437439981767274
2006-06-04,7.94030896254341,0.391553938318189,42.1306716681545,0,380,0.7,10.3828900457825,9.74850165065668,0.431718996537116
2006-06-05,7.69368510392827,0.403735347841479,20.5400736733414,0.490249919543971,380,0.7,10.6158596314565,10.698915396008,0.415008036684583
2006-06-06,5.84679586194556,0.303707258384475,3.63331276060331,2.58241078242837,380,0.7,9.71549753039502,9.65579901932211,0.396042268213188
2006-06-07,4.69007364767269,0.344233776160165,16.3243962140491,0,380,0.7,9.04253832899856,9.06365138287269,0.404581601943572
2006-06-08,5.53040286303321,0.414488531812496,27.6662759936757,0,380,0.7,10.547215675532,11.1326751869973,0.390930829524382
2006-06-09,8.10000155445884,0.522190313039613,28.8097026772616,0,380,0.7,11.5876646867466,12.2761326259543,0.374783331804187
