date,T,Rain,PPFD,TSA,TSB,MB,VPD,PPFD_max,CO2,SWP
1989-11-11,6.1108451843262,0.0788665862169561,21.5355503065321,5.83976898193362,5.41594594319664,0.405991117159526,0.00883246015479347,121.124229166667,380,0.0466734882914778
1989-11-12,7.27834726969403,0.0289308781778648,27.9811690504286,6.91691487630211,6.31939722696942,0.40474675099055,0.00893608760964116,167.133013888889,380,0.0470408887858876
1989-11-13,2.2990292867025,0,48.2763888753255,2.81719614664716,4.76559727986656,0.394777548809846,0.00405564805414229,271.832927083333,380,0.0442615052559875
1989-11-14,0.15357106526695,0.0434506945339308,31.8297352927879,0.372586822509788,2.50092722574872,0.390829004347324,0.00366300417141185,212.590157986111,380,0.045836553275857
1989-11-15,-1.15909296671547,0.00731479659066281,35.1674756701434,-0.32653147379555,1.73646570841474,0.388138788441817,0.0102801143981036,199.221248263889,380,0.043998451821875
1989-11-16,-1.66013056437172,2.38389906333699e-05,42.4692892727322,-2.2074518839518,0.712959543863955,0.384182500342528,0.00338687436700059,250.665779513889,380,0.0431512189186037
1989-11-17,0.511614735921247,0.00508192219683679,14.4235764762031,-0.0926816304524512,0.475799814860049,0.382110111415386,0.000834562610235522,86.4451805555556,380,0.0420868350973141
1989-11-18,-0.160916392008441,0.00128708973079483,23.0623798336453,-0.169991556803363,0.62055358886721,0.379734337329865,0.000813189985372774,137.204104166667,380,0.0405760571277085
1989-11-19,2.83846817016604,0.00253075566073827,39.9812660157945,1.69791183471682,1.1129826863607,0.377299147347609,0.00847416267905835,233.1754375,380,0.0389568855788325
1989-11-20,-1.86762720743813,0.0247812214908549,19.2045090695311,-0.687649790445941,1.44957631429039,0.37777449687322,0.00752613320191352,110.994925347222,380,0.0379192745017813
1989-11-21,-4.18665288289386,0.111750671938656,25.566133079052,-4.31965103149412,0.292348480224632,0.374810434877872,0.00332196620420392,146.213395833333,380,0.0369038863843701
1989-11-22,-3.08607966105141,0.157841016251344,18.2686966024328,-2.89422963460284,0.0130821228027571,0.37334223339955,0.00302105683232333,113.573960069444,380,0.0361781010075662
1989-11-23,-6.31494242350258,0.0311410758892331,20.2867073505543,-5.6789471944173,-0.312508646647113,0.369948344926039,0.00502476322772277,119.699467013889,380,0.0356778321151112
1989-11-24,-9.74386062622068,0.00880566680431608,25.3595823095816,-8.6997131347656,-0.817664845784483,0.371330335736275,0.00374473272081787,164.637793402778,380,0.0352398820406708
1989-11-25,-6.33011601765948,0.0556260593190435,19.8350327089098,-6.0123949686686,-1.32737579345701,0.371430488924185,0.00345536016236286,127.688692708333,380,0.0346313674332604
1989-11-26,-8.62345860799151,0.0567422286318712,16.3565234230889,-7.48242543538409,-1.5839764912923,0.371370427310467,0.00318459814660092,113.586657986111,380,0.0343656190072577
1989-11-27,-12.8219754536946,0.00551832330586421,15.1048897988002,-11.0016311645508,-2.8049491882324,0.371984126667182,0.00337512044798192,95.9424635416667,380,0.0341317698823342
1989-11-28,-12.1084757486979,0.00152183449841914,21.1656116452394,-10.9930875142415,-6.11545155843097,0.36969064672788,0.0027765812631253,137.900333333333,380,0.0340863880211468
1989-11-29,-2.35515950520831,0.00071537355476418,21.0223336385091,-3.45850982666013,-4.09462076822914,0.369704487423102,0.00172398808702827,134.396307291667,380,0.0338459406346981
1989-11-30,0.214630381266299,0,24.237497881854,-0.216893259684222,-2.3750175476074,0.371309421956539,0.00241142036412364,165.451977430556,380,0.0337763290039284
1989-12-01,1.90112457275393,0,18.6422575367115,0.552963511149111,-1.8696578979492,0.377561482290427,0.0109509371220206,116.008685763889,380,0.0328826000456226
1989-12-02,2.00443293253583,0.000349714099456833,19.3953087158203,0.706722513834658,-1.53161722819008,0.38438697407643,0.00917551122656822,127.752421875,380,0.0317768261957892
1989-12-03,2.49777247111005,0.000147015374096782,20.7776773048683,1.65216217041018,-1.23923339843748,0.385937228798866,0.0204973808167819,150.683581597222,380,0.0299694090983663
1989-12-04,-2.16161066691078,0.0147071217260949,22.7471209355107,-0.409084065755186,-1.02178421020506,0.379575334489346,0.020399128107843,160.499410590278,380,0.0304813949358106
1989-12-05,-6.05572484334308,0.0123924318131685,20.268718492296,-4.73642832438149,-1.1387377421061,0.376364059746265,0.0109055710738776,145.122532986111,380,0.0297710994753597
1989-12-06,-5.64895731608071,0.362224443790637,5.23661351663095,-4.78960011800128,-1.48375930786131,0.374681097765764,0.00336875492426362,37.0788200954861,380,0.0290890512145087
1989-12-07,-11.0860822041829,0.0316064044033245,21.4092184516059,-8.36587880452472,-2.02936909993487,0.373507492244244,0.00347781223427287,154.625885416667,380,0.0286190482827124
1989-12-08,-8.61405537923175,0.00717244371628567,17.9679821686921,-7.13296610514321,-4.31150665283201,0.37314277390639,0.00392971015088914,139.749956597222,380,0.02900192201034
1989-12-09,-13.8452749888102,0.00527744472596699,13.4623843191641,-8.58694559733071,-5.0309750874837,0.372883588075638,0.00338929877486673,98.4774947916667,380,0.0290138506021891
1989-12-10,-17.6163912455241,0.0240943704075865,11.9791401242857,-11.0510670979817,-6.59891357421873,0.371399834752083,0.00221871252644563,89.6775590277778,380,0.0280893208553825
1989-12-11,-17.1400436401367,0.00787963267612213,9.69507724479393,-12.9623957316081,-7.52786865234373,0.369518528381983,0.00200274689583376,72.0374774305556,380,0.0268299284769222
1989-12-12,-19.6149079640706,0.0178244914271393,10.5343841171265,-15.3351196289062,-9.33079630533852,0.367311184604963,0.00175427992296396,83.6418958333333,380,0.0258455155952356
1989-12-13,-16.5348508199056,0.156905360957656,6.99363567747893,-11.0011759440104,-8.80160878499347,0.366791819532712,0.00251129121092115,52.9099826388889,380,0.0244562014812529
1989-12-14,-21.8178771972656,0.00492715742457979,12.1155015871966,-9.17218373616534,-6.64464670817055,0.369316684703032,0.00147183345473115,92.44203125,380,0.0241994092865297
1989-12-15,-20.4247027079264,0.00315088141178421,10.6273418850369,-7.80049870808917,-5.67211507161456,0.370126289625963,0.00149531778221888,81.0738819444445,380,0.0229372017112166
1989-12-16,-8.63308054606118,0.0238936772044932,8.23031561335811,-5.10094172159829,-4.52979634602862,0.370547140638034,0.00272117762279656,57.7924913194445,380,0.0226513542312967
